Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,2,0,0,161262006X,9781612620060,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 10",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620060.jpg,http://www.amazon.com/Sailor-Moon-10-Naoko-Takeuchi/dp/161262006X?tag=thenewyorktim-20,,,,,,161262006X9781612620060
2,0,1,0,0,1421554763,9781421554761,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 56",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421554761.jpg,http://www.amazon.com/Bleach-Vol-56-Tite-Kubo/dp/1421554763?tag=thenewyorktim-20,,,,,,14215547639781421554761
3,0,1,0,0,1421552418,9781421552415,VIZ Media,"rom the publisher: ""In New Domino City, the hottest game in town is the Turbo Duel""",9.99,"YU-GI-OH 5D'S, VOL. 4",Masahiro Hikokubo,by Masahiro Hikokubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552415.jpg,http://www.amazon.com/Yu-Gi-Oh-5Ds-Vol-Masahiro-Hikokubo/dp/1421552418?tag=thenewyorktim-20,,,,,,14215524189781421552415
4,0,1,0,0,1421554771,9781421554778,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 9",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421554778.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421554771?tag=thenewyorktim-20,,,,,,14215547719781421554778
5,0,1,0,0,1612622666,9781612622668,Kodansha Comics,The Fairy Tail are a group of powerful wizards.,10.99,"FAIRY TAIL, VOL. 24",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622668.jpg,http://www.amazon.com/Fairy-Tail-24-Hiro-Mashima/dp/1612622666?tag=thenewyorktim-20,,,,,,16126226669781612622668
6,0,1,0,0,1937867218,9781937867218,Seven Seas Entertainment,"Welcome to Academy City, which teems with psychics. One of them is Mikoto Misaka, who investigates the dark side of things.",12.99,"A CERTAIN SCIENTIFIC RAILGUN, VOL. 7",Kazuma Kamachi,by Kazuma Kamachi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867218.jpg,http://www.amazon.com/Certain-Scientific-Railgun-Vol/dp/1937867218?tag=thenewyorktim-20,,,,,,19378672189781937867218
7,0,2,0,0,193565487X,9781935654872,Vertical,"This new, expanded edition delves deeper into the story of Amuro Ray, a teenage mechanic, and an  experimental defense suit who are in the middle of a space war.",29.95,"MOBILE SUIT GUNDAM: THE ORIGIN, VOL. 1",Yoshikazu Yasuhiko and Hajime Yatate,by Yoshikazu Yasuhiko and Hajime Yatate,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935654872.jpg,http://www.amazon.com/Mobile-Suit-Gundam-Origin-Activation/dp/193565487X?tag=thenewyorktim-20,,,,,,193565487X9781935654872
8,0,1,0,0,1421549204,9781421549200,VIZ Media,Princess Nakaba and Prince Caesar are married to keep peace between warring countries. Will they learn to love each other?,9.99,"DAWN OF THE ARCANA, VOL. 9",Rei Toma,by Rei Toma,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549200.jpg,http://www.amazon.com/Dawn-Arcana-Vol-Rei-Toma/dp/1421549204?tag=thenewyorktim-20,,,,,,14215492049781421549200
9,0,2,0,0,0316228982,9780316228985,Yen Press,"Staz is a vampire obsessed with Japanese culture. When a young Japanese girl he befriends suddenly dies, Staz vows to restore her, especially since it will give him a chance to walk among humans.",18.99,"BLOOD LAD, VOL. 2",Yuuki Kodama,by Yuuki Kodama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316228985.jpg,http://www.amazon.com/Blood-Lad-Vol-Yuuki-Kodama/dp/0316228982?tag=thenewyorktim-20,,,,,,03162289829780316228985
10,0,5,0,0,142155237X,9781421552378,VIZ Media,Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.”,9.99,"ONE PIECE, VOL. 66",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552378.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/142155237X?tag=thenewyorktim-20,,,,,,142155237X9781421552378
