Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1939130670,9781939130679,Vertical,The adaptation of the popular mecha anime continues.,0,"MOBILE SUIT GUNDAM: THE ORIGIN, VOL. 7",Yoshikazu Yasuhiko,by Yoshikazu Yasuhiko,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781939130679.jpeg,http://www.amazon.com/Mobile-Suit-Gundam-ORIGIN-Volume/dp/1939130670?tag=thenewyorktim-20,,,,,,19391306709781939130679
2,0,1,0,0,1612625614,9781612625614,Kodansha Comics,"When a dark guild of demons attack former members of the Magic Council, only Fairy Tail can rise to their defense.",0,"FAIRY TAIL, VOL. 42",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612625614.jpeg,http://www.amazon.com/Fairy-Tail-42-Hiro-Mashima/dp/1612625614?tag=thenewyorktim-20,,,,,,16126256149781612625614
3,0,69,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
4,0,4,0,0,1612629067,9781612629063,Kodansha Comics,"Yato is a god without a shrine. Or any worshippers for that matter. So, in order to build a lavish temple in his own honor, he takes on odd jobs and helps those in need for a nominal fee.",0,"NORAGAMI, VOL. 1",Adachitoka,by Adachitoka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629063.jpeg,http://www.amazon.com/Noragami-1-Adachitoka/dp/1612629067?tag=thenewyorktim-20,,,,,,16126290679781612629063
5,0,6,0,0,1612626793,9781612626796,Kodansha Comics,"Eren is free from the clutches of the Titans, but now he must learn to control a newly manifested power.",0,"ATTACK ON TITAN, VOL. 13",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626796.jpeg,http://www.amazon.com/Attack-Titan-13-Hajime-Isayama/dp/1612626793?tag=thenewyorktim-20,,,,,,16126267939781612626796
6,0,14,0,0,1612629415,9781612629414,Kodansha Comics,The origins of the Survey Corps leaders Levi and Erwin are told in this spin–off series.,0,"ATTACK ON TITAN: NO REGRETS, VOL. 1","Gun Snark, Hikaru Suruga and Hajime Isayama","by Gun Snark, Hikaru Suruga and Hajime Isayama",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629414.jpg,http://www.amazon.com/Attack-Titan-No-Regrets-1/dp/1612629415?tag=thenewyorktim-20,,,,,,16126294159781612629414
7,0,39,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack and one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
8,0,5,0,0,162692046X,9781626920460,Seven Seas Entertainment,"A teenager signs up to help mythical creatures assimilate into society. How will he contend being roommates with a sexy snake woman, an alluring centaur girl and a harpy who likes to flirt?",0,"MONSTER MUSUME, VOL. 4",Okayado,by Okayado,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920460.jpeg,http://www.amazon.com/Everyday-Life-Monster-Girls-Musume/dp/162692046X?tag=thenewyorktim-20,,,,,,162692046X9781626920460
9,0,2,0,0,031640697X,9780316406970,Yen Press,The Death Weapons take the fight to the moon while Stein desperately battles Justin and his own madness.,0,"SOUL EATER, VOL. 22",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316406970.jpeg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/031640697X?tag=thenewyorktim-20,,,,,,031640697X9780316406970
10,0,2,0,0,0316376817,9780316376815,Yen Press,"In the not–too–distant future, a popular virtual reality video game traps its users, so the only way to log out is to beat the game. But if they die in the virtual world, it also means “game over” in the real world!",0,"SWORD ART ONLINE: AINCRAD, VOL. 2",Reki Kawahara,by Reki Kawahara,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316376815.jpeg,http://www.amazon.com/Sword-Art-Online-2-Aincrad/dp/0316376817?tag=thenewyorktim-20,,,,,,03163768179780316376815
