List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-07-11,2010-07-25,1,0,1,0,0,1421535653,9781421535654,VIZ Media,"Haruhi, a poor girl at a rich school, is forced to work – as a boy – for the school’s all-male club. The series is described as a “romantic comedy.”",9.99,"OURAN HIGH SCHOOL HOST CLUB, VOL. 14",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535654.jpg,http://www.amazon.com/Ouran-High-School-Host-Club/dp/1421535653?tag=thenewyorktim-20,,,,,,14215356539781421535654
Manga,2010-07-11,2010-07-25,2,1,6,0,0,1421534746,9781421534749,VIZ Media,"The origins and true nature of Pain, Naruto’s arch nemesis, are revealed.",9.99,"NARUTO, VOL. 48",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534749.jpg,http://www.amazon.com/Naruto-Vol-48-Cheering-Village/dp/1421534746?tag=thenewyorktim-20,,,,,,14215347469781421534749
Manga,2010-07-11,2010-07-25,3,0,1,0,0,1421534703,9781421534701,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates for a legendary treasure called “One Piece.” In this volume, Luffy tries to rescue his brother from Naval prison.",9.99,"ONE PIECE, VOL. 54",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534701.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421534703?tag=thenewyorktim-20,,,,,,14215347039781421534701
Manga,2010-07-11,2010-07-25,4,0,1,0,0,0345518551,9780345518552,Del Rey,"Aang, the last of the airbenders, returns to unify his world and its elemental factions.",8.99,THE LAST AIRBENDER (9780345518552),"Dave Roman, Joon Choi and Alison Wilgus","by Dave Roman, Joon Choi and Alison Wilgus",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345518552.jpg,http://www.amazon.com/The-Last-Airbender-Dave-Roman/dp/0345518551?tag=thenewyorktim-20,,,,,,03455185519780345518552
Manga,2010-07-11,2010-07-25,5,3,6,0,0,1421535696,9781421535692,VIZ Media,The battle for Cross Academy continues as Headmaster Cross enters the fray.,9.99,"VAMPIRE KNIGHT, VOL. 10",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535692.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421535696?tag=thenewyorktim-20,,,,,,14215356969781421535692
Manga,2010-07-11,2010-07-25,6,5,8,0,0,0316084255,9780316084253,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 2",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084253.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084255?tag=thenewyorktim-20,,,,,,03160842559780316084253
Manga,2010-07-11,2010-07-25,7,0,1,0,0,1421521822,9781421521824,VIZ Media,A tournament of champions will decide who is going to be named Shaman King. Will the honorable fighting of Yoh Asakura put him at a disadvantage when he faces the quick and dirty Tao Ren?,9.99,"SHAMAN KING, VOL. 29",Hiroyuki Takei,by Hiroyuki Takei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421521824.jpg,http://www.amazon.com/Shaman-King-Vol-Hiroyuki-Takei/dp/1421521822?tag=thenewyorktim-20,,,,,,14215218229781421521824
Manga,2010-07-11,2010-07-25,8,10,19,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,,03160808459780316080842
Manga,2010-07-11,2010-07-25,9,0,1,0,0,1421533081,9781421533087,VIZ Media,"This comic tells the story of two women who become friends “in a whirlwind world of sex, music, fashion, gossip and all-night parties!“",9.99,"NANA, VOL. 21",Ai Yazawa,by Ai Yazawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533087.jpg,http://www.amazon.com/Nana-Vol-21-Ai-Yazawa/dp/1421533081?tag=thenewyorktim-20,,,,,,14215330819781421533087
Manga,2010-07-11,2010-07-25,10,0,1,0,0,1421531836,9781421531830,VIZ Media,Sumi is caught between her marital commitment and interest from her husband’s childhood friend.,9.99,"STEPPING ON ROSES, VOL. 2",Rinko Ueda,by Rinko Ueda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531830.jpg,http://www.amazon.com/Stepping-Roses-Vol-Rinko-Ueda/dp/1421531836?tag=thenewyorktim-20,,,,,,14215318369781421531830
