List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-06-29,2013-07-14,1,0,1,0,0,1935654888,9781935654889,Vertical,"This new, expanded edition delves deeper into the story of Amuro Ray, a teenage mechanic, and an experimental defense suit who are in the middle of a space war.",0,"MOBILE SUIT GUNDAM: THE ORIGIN, VOL. 2",Hajime Yatate and Hajime Yatate,by Hajime Yatate and Hajime Yatate,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935654889.jpg,http://www.amazon.com/Mobile-Suit-Gundam-Origin-Garma/dp/1935654888?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,2,0,1,0,0,0316250856,9780316250856,Yen Press,"Kraft Lawrence, a young merchant finds himself with a companion: Holo, the Wolf-God of the harvest.",0,"SPICE AND WOLF, VOL. 8",Isuna Hasekura,by Isuna Hasekura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316250856.jpg,http://www.amazon.com/Spice-Wolf-Vol-manga/dp/0316250856?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,3,0,3,0,0,1612622542,9781612622545,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 5",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622545.jpg,http://www.amazon.com/Attack-Titan-5-Hajime-Isayama/dp/1612622542?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,4,0,7,0,0,1421552485,9781421552484,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, it’s time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 61",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552484.jpg,http://www.amazon.com/Naruto-Vol-61-Uchiha-Brothers/dp/1421552485?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,5,0,1,0,0,0316255629,9780316255622,Yen Press,A boy separated from his friends crosses paths with Donald Duck and Goofy who are searching for Mickey Mouse.,0,"KINGDOM HEARTS, CHAIN OF MEMORIES",Shiro Amano,by Shiro Amano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316255622.jpg,http://www.amazon.com/Kingdom-Hearts-Memories-Shiro-Amano/dp/0316255629?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,6,0,1,0,0,0316250961,9780316250962,Yen Press,A girl who was once kidnapped struggles to regain the memories she lost.,0,"PUELLA MAGI KAZUMI MAGICA: THE INNOCENT MALICE, VOL. 1",Magica Quartet and others,by Magica Quartet and others,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316250962.jpg,http://www.amazon.com/Puella-Magi-Kazumi-Magica-Innocent/dp/0316250961?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,7,0,4,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,8,0,1,0,0,031622538X,9780316225380,Yen Press,"Oz, who is condemned to an abyss for a mysterious sin, sets out to investigate his new world with Alice, an equally mysterious girl he met in exile.",0,"PANDORA HEARTS, VOL. 16",Jun Mochizuki,by Jun Mochizuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316225380.jpg,http://www.amazon.com/Pandora-Hearts-Vol-Jun-Mochizuki/dp/031622538X?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,9,0,4,0,0,1421553724,9781421553726,VIZ Media,"From the publisher: ""In the Heartland theme park, Yuma (with a little help from Astral) has managed to defeat Captain Corn in an amazing duel, but there are more challenges yet to come!""",0,"YU-GI-OH! ZEXAL, VOL. 3",Shin Yoshida and Naohito Miyoshi,by Shin Yoshida and Naohito Miyoshi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421553726.jpg,http://www.amazon.com/Yu-Gi-Oh-Zexal-Vol-Shin-Yoshida/dp/1421553724?tag=thenewyorktim-20,,,,,
Manga,2013-06-29,2013-07-14,10,0,4,0,0,1421553716,9781421553719,VIZ Media,"From the publisher: ""Can Luffy and his mates uncover the dark secrets of this mysterious island?""",0,"ONE PIECE, VOL. 67",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421553719.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421553716?tag=thenewyorktim-20,,,,,
