List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-05-18,2013-06-02,1,0,2,0,0,1421552485,9781421552484,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, it’s time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 61",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552484.jpg,http://www.amazon.com/Naruto-Vol-61-Uchiha-Brothers/dp/1421552485?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,2,0,2,0,0,None,9781937867263,Seven Seas Entertainment,"Princess Mina has set up a haven, off the coast of Japan, for her vampire people, but danger lurks in the form of Lord Ivanovic who wants Mina as his vampire bride.",0,"DANCE IN THE VAMPIRE BUND, VOL. 14",Nozomu Tamaki,by Nozomu Tamaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867263.jpg,http://www.amazon.com/Dance-Vampire-Bund-Vol-14/dp/1937867269?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,3,0,2,0,0,1421552426,9781421552422,VIZ Media,"After the death of her brother, Teru has been receiving comforting messages from Daisy, who communicates through her brother’s cell phone.",0,"DENGEKI DAISY, VOL. 12",Kyousuke Motomi,by Kyousuke Motomi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552422.jpg,http://www.amazon.com/Dengeki-Daisy-Vol-Kyousuke-Motomi/dp/1421552426?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,4,0,2,0,0,1421552434,9781421552439,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,0,"BLACK BIRD, VOL. 16",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552439.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakouji/dp/1421552434?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,5,0,2,0,0,1421542951,9781421542959,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,0,"BAKUMAN, VOL. 19",Takeshi Obata,by Takeshi Obata,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542959.jpg,http://www.amazon.com/Bakuman-Vol-19-Tsugumi-Ohba/dp/1421542951?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,6,0,4,0,0,1612622437,9781612622439,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",0,"NEGIMA MAGISTER NEGI MAGI, VOL. 38",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622439.jpg,http://www.amazon.com/Negima-38-Ken-Akamatsu/dp/1612622437?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,7,0,2,0,0,0316245305,9780316245302,Yen Press,"When players of a mobile game decide to meet offline, they are not prepared for the sinister consequences.",0,"DOUBT, VOL. 1",Yoshiki Tonogai,by Yoshiki Tonogai,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316245302.jpg,http://www.amazon.com/Doubt-Vol-1-Yoshiki-Tonogai/dp/0316245305?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,8,0,4,0,0,None,9780316244299,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,0,"BLACK BUTLER, VOL. 13",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316244299.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316244295?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,9,0,7,0,0,161262006X,9781612620060,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",0,"SAILOR MOON, VOL. 10",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620060.jpg,http://www.amazon.com/Sailor-Moon-10-Naoko-Takeuchi/dp/161262006X?tag=thenewyorktim-20,,,,,
Manga,2013-05-18,2013-06-02,10,0,3,0,0,0316234923,9780316234924,Yen Press,Alice encounters the March Hare.,0,"ALICE IN THE COUNTRY OF HEARTS: MY FANATIC RABBIT, VOL. 2",QuinRose and Delico Psyche,by QuinRose and Delico Psyche,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316234924.jpg,http://www.amazon.com/Alice-Country-Hearts-Fanatic-Rabbit/dp/0316234923?tag=thenewyorktim-20,,,,,
