Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1612620078,9781612620077,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",0,"SAILOR MOON, VOL. 11",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620077.jpg,http://www.amazon.com/Sailor-Moon-11-Naoko-Takeuchi/dp/1612620078?tag=thenewyorktim-20,,,,,,16126200789781612620077
2,0,3,0,0,1421552485,9781421552484,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, it’s time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 61",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552484.jpg,http://www.amazon.com/Naruto-Vol-61-Uchiha-Brothers/dp/1421552485?tag=thenewyorktim-20,,,,,,14215524859781421552484
3,0,1,0,0,1421555255,9781421555256,VIZ Media,This series is about Japanese orphans who find solace in an old abandoned car.,0,"SUNNY, VOL. 1",Taiyo Matsumoto,by Taiyo Matsumoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421555256.jpg,http://www.amazon.com/Sunny-Vol-1-Taiyo-Matsumoto/dp/1421555255?tag=thenewyorktim-20,,,,,,14215552559781421555256
4,0,5,0,0,1612622437,9781612622439,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",0,"NEGIMA MAGISTER NEGI MAGI, VOL. 38",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622439.jpg,http://www.amazon.com/Negima-38-Ken-Akamatsu/dp/1612622437?tag=thenewyorktim-20,,,,,,16126224379781612622439
5,0,3,0,0,1421552434,9781421552439,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,0,"BLACK BIRD, VOL. 16",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552439.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakouji/dp/1421552434?tag=thenewyorktim-20,,,,,,14215524349781421552439
6,0,1,0,0,1937867250,9781937867256,Seven Seas Entertainment,"Alice is further down the rabbit hole. In this adventure, she must deal with the Jokers and solve the mystery of the Circus and the Prison Realm.",0,"ALICE IN THE COUNTRY OF JOKER: CIRCUS AND LIAR'S GAME, VOL. 2",QuinRose,by QuinRose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867256.jpg,http://www.amazon.com/Alice-Country-Joker-Circus-Liars/dp/1937867250?tag=thenewyorktim-20,,,,,,19378672509781937867256
7,0,5,0,0,None,9780316244299,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,0,"BLACK BUTLER, VOL. 13",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316244299.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316244295?tag=thenewyorktim-20,,,,,,
8,0,3,0,0,0316245305,9780316245302,Yen Press,"When players of a mobile game decide to meet offline, they are not prepared for the sinister consequences.",0,"DOUBT, VOL. 1",Yoshiki Tonogai,by Yoshiki Tonogai,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316245302.jpg,http://www.amazon.com/Doubt-Vol-1-Yoshiki-Tonogai/dp/0316245305?tag=thenewyorktim-20,,,,,,03162453059780316245302
9,0,4,0,0,0316234923,9780316234924,Yen Press,Alice encounters the March Hare.,0,"ALICE IN THE COUNTRY OF HEARTS: MY FANATIC RABBIT, VOL. 2",QuinRose and Delico Psyche,by QuinRose and Delico Psyche,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316234924.jpg,http://www.amazon.com/Alice-Country-Hearts-Fanatic-Rabbit/dp/0316234923?tag=thenewyorktim-20,,,,,,03162349239780316234924
10,0,5,0,0,0316228982,9780316228985,Yen Press,"Staz is a vampire obsessed with Japanese culture. When a young Japanese girl he befriends suddenly dies, Staz vows to restore her, especially since it will give him a chance to walk among humans.",0,"BLOOD LAD, VOL. 2",Yuuki Kodama,by Yuuki Kodama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316228985.jpg,http://www.amazon.com/Blood-Lad-Vol-Yuuki-Kodama/dp/0316228982?tag=thenewyorktim-20,,,,,,03162289829780316228985
