List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-03-30,2013-04-14,1,0,1,0,0,161262006X,9781612620060,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 10",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620060.jpg,http://www.amazon.com/Sailor-Moon-10-Naoko-Takeuchi/dp/161262006X?tag=thenewyorktim-20,,,,,,161262006X9781612620060
Manga,2013-03-30,2013-04-14,2,0,1,0,0,193565487X,9781935654872,Vertical,"This new, expanded edition delves deeper into the story of Amuro Ray, a teenage mechanic, and an  experimental defense suit who are in the middle of a space war.",29.95,"MOBILE SUIT GUNDAM: THE ORIGIN, VOL. 1",Yoshikazu Yasuhiko and Hajime Yatate,by Yoshikazu Yasuhiko and Hajime Yatate,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935654872.jpg,http://www.amazon.com/Mobile-Suit-Gundam-Origin-Activation/dp/193565487X?tag=thenewyorktim-20,,,,,,193565487X9781935654872
Manga,2013-03-30,2013-04-14,3,0,1,0,0,031623057X,9780316230575,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",11.99,"SOUL EATER, VOL. 13",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316230575.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/031623057X?tag=thenewyorktim-20,,,,,,031623057X9780316230575
Manga,2013-03-30,2013-04-14,4,0,4,0,0,1421551543,9781421551548,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 16",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421551548.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421551543?tag=thenewyorktim-20,,,,,,14215515439781421551548
Manga,2013-03-30,2013-04-14,5,0,1,0,0,0316245321,9780316245326,Yen Press,"Journey to Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",11.99,"DURARARA: SAIKA ARC, VOL. 1",Ryohgo Narita,by Ryohgo Narita,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316245326.jpg,http://www.amazon.com/Durarara-Saika-Arc-Vol-1/dp/0316245321?tag=thenewyorktim-20,,,,,,03162453219780316245326
Manga,2013-03-30,2013-04-14,6,0,4,0,0,142155240X,9781421552408,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE SEASON II, VOL. 11",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552408.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/142155240X?tag=thenewyorktim-20,,,,,,142155240X9781421552408
Manga,2013-03-30,2013-04-14,7,0,1,0,0,0316228982,9780316228985,Yen Press,"Staz is a vampire obsessed with Japanese culture. When a young Japanese girl he befriends suddenly dies, Staz vows to restore her, especially since it will give him a chance to walk among humans.",18.99,"BLOOD LAD, VOL. 2",Yuuki Kodama,by Yuuki Kodama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316228985.jpg,http://www.amazon.com/Blood-Lad-Vol-Yuuki-Kodama/dp/0316228982?tag=thenewyorktim-20,,,,,,03162289829780316228985
Manga,2013-03-30,2013-04-14,8,0,11,0,0,1421549808,9781421549804,VIZ Media,"Yuma Tsukumo will stop at nothing to become the Duel Masters champion, but as a rank amateur, the odds are stacked against him. Luckily, he has a mysterious spirit named Astral to help him.",9.99,"YU-GI-OH! ZEXAL, VOL. 2",Kazuki Takahashi,by Kazuki Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549804.jpg,http://www.amazon.com/Yu-Gi-Oh-Zexal-Vol-Kazuki-Takahashi/dp/1421549808?tag=thenewyorktim-20,,,,,,14215498089781421549804
Manga,2013-03-30,2013-04-14,9,0,3,0,0,1421542943,9781421542942,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,9.99,"BAKUMAN, VOL. 18",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542942.jpg,http://www.amazon.com/Bakuman-Vol-18-Tsugumi-Ohba/dp/1421542943?tag=thenewyorktim-20,,,,,,14215429439781421542942
Manga,2013-03-30,2013-04-14,10,0,4,0,0,142155237X,9781421552378,VIZ Media,Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.”,9.99,"ONE PIECE, VOL. 66",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552378.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/142155237X?tag=thenewyorktim-20,,,,,,142155237X9781421552378
